image_path,true_label,condition,pred_label,correct,confidence
./data/processed/test/George_W_Bush/George_W_Bush_0012.jpg,George_W_Bush,mask_outside_face,George_W_Bush,True,0.22020754218101501
./data/processed/test/George_W_Bush/George_W_Bush_0012.jpg,George_W_Bush,dark,George_W_Bush,True,0.22179870307445526
./data/processed/test/George_W_Bush/George_W_Bush_0012.jpg,George_W_Bush,bright,George_W_Bush,True,0.22185108065605164
./data/processed/test/George_W_Bush/George_W_Bush_0016.jpg,George_W_Bush,original,George_W_Bush,True,0.2217635065317154
./data/processed/test/George_W_Bush/George_W_Bush_0016.jpg,George_W_Bush,mask_eyes,George_W_Bush,True,0.2213452011346817
./data/processed/test/George_W_Bush/George_W_Bush_0016.jpg,George_W_Bush,mask_nose,George_W_Bush,True,0.22162243723869324
./data/processed/test/George_W_Bush/George_W_Bush_0016.jpg,George_W_Bush,mask_mouth,George_W_Bush,True,0.2217516303062439
./data/processed/test/George_W_Bush/George_W_Bush_0016.jpg,George_W_Bush,mask_face_oval,Michael_Schumacher,False,0.010303736664354801
./data/processed/test/George_W_Bush/George_W_Bush_0016.jpg,George_W_Bush,mask_outside_face,George_W_Bush,True,0.22054316103458405
./data/processed/test/George_W_Bush/George_W_Bush_0016.jpg,George_W_Bush,dark,George_W_Bush,True,0.22168253362178802
./data/processed/test/George_W_Bush/George_W_Bush_0016.jpg,George_W_Bush,bright,George_W_Bush,True,0.22167524695396423
./data/processed/test/George_W_Bush/George_W_Bush_0019.jpg,George_W_Bush,original,George_W_Bush,True,0.22169268131256104
./data/processed/test/George_W_Bush/George_W_Bush_0019.jpg,George_W_Bush,mask_eyes,George_W_Bush,True,0.22156599164009094
./data/processed/test/George_W_Bush/George_W_Bush_0019.jpg,George_W_Bush,mask_nose,George_W_Bush,True,0.2216307520866394
./data/processed/test/George_W_Bush/George_W_Bush_0019.jpg,George_W_Bush,mask_mouth,George_W_Bush,True,0.22161038219928741
./data/processed/test/George_W_Bush/George_W_Bush_0019.jpg,George_W_Bush,mask_face_oval,Jeremy_Greenstock,False,0.009704104624688625
./data/processed/test/George_W_Bush/George_W_Bush_0019.jpg,George_W_Bush,mask_outside_face,George_W_Bush,True,0.2184770405292511
./data/processed/test/George_W_Bush/George_W_Bush_0019.jpg,George_W_Bush,dark,George_W_Bush,True,0.22172962129116058
./data/processed/test/George_W_Bush/George_W_Bush_0019.jpg,George_W_Bush,bright,George_W_Bush,True,0.22141073644161224
./data/processed/test/George_W_Bush/George_W_Bush_0023.jpg,George_W_Bush,original,George_W_Bush,True,0.22125640511512756
./data/processed/test/George_W_Bush/George_W_Bush_0023.jpg,George_W_Bush,mask_eyes,George_W_Bush,True,0.2198580652475357
./data/processed/test/George_W_Bush/George_W_Bush_0023.jpg,George_W_Bush,mask_nose,George_W_Bush,True,0.21251296997070312
./data/processed/test/George_W_Bush/George_W_Bush_0023.jpg,George_W_Bush,mask_mouth,George_W_Bush,True,0.22103698551654816
./data/processed/test/George_W_Bush/George_W_Bush_0023.jpg,George_W_Bush,mask_face_oval,Michael_Schumacher,False,0.010539528913795948
./data/processed/test/George_W_Bush/George_W_Bush_0023.jpg,George_W_Bush,mask_outside_face,George_W_Bush,True,0.2146555781364441
./data/processed/test/George_W_Bush/George_W_Bush_0023.jpg,George_W_Bush,dark,George_W_Bush,True,0.2211027890443802
./data/processed/test/George_W_Bush/George_W_Bush_0023.jpg,George_W_Bush,bright,George_W_Bush,True,0.22088845074176788
./data/processed/test/George_W_Bush/George_W_Bush_0031.jpg,George_W_Bush,original,George_W_Bush,True,0.22175827622413635
./data/processed/test/George_W_Bush/George_W_Bush_0031.jpg,George_W_Bush,mask_eyes,George_W_Bush,True,0.22158333659172058
./data/processed/test/George_W_Bush/George_W_Bush_0031.jpg,George_W_Bush,mask_nose,George_W_Bush,True,0.22168907523155212
./data/processed/test/George_W_Bush/George_W_Bush_0031.jpg,George_W_Bush,mask_mouth,George_W_Bush,True,0.22173960506916046
./data/processed/test/George_W_Bush/George_W_Bush_0031.jpg,George_W_Bush,mask_face_oval,George_W_Bush,True,0.009978711605072021
./data/processed/test/George_W_Bush/George_W_Bush_0031.jpg,George_W_Bush,mask_outside_face,George_W_Bush,True,0.22072170674800873
./data/processed/test/George_W_Bush/George_W_Bush_0031.jpg,George_W_Bush,dark,George_W_Bush,True,0.2217671126127243
./data/processed/test/George_W_Bush/George_W_Bush_0031.jpg,George_W_Bush,bright,George_W_Bush,True,0.22166095674037933
./data/processed/test/George_W_Bush/George_W_Bush_0034.jpg,George_W_Bush,original,George_W_Bush,True,0.2217281460762024
./data/processed/test/George_W_Bush/George_W_Bush_0034.jpg,George_W_Bush,mask_eyes,George_W_Bush,True,0.22158104181289673
./data/processed/test/George_W_Bush/George_W_Bush_0034.jpg,George_W_Bush,mask_nose,George_W_Bush,True,0.22147278487682343
./data/processed/test/George_W_Bush/George_W_Bush_0034.jpg,George_W_Bush,mask_mouth,George_W_Bush,True,0.22168728709220886
./data/processed/test/George_W_Bush/George_W_Bush_0034.jpg,George_W_Bush,mask_face_oval,Michael_Schumacher,False,0.008966750465333462
./data/processed/test/George_W_Bush/George_W_Bush_0034.jpg,George_W_Bush,mask_outside_face,George_W_Bush,True,0.22145453095436096
./data/processed/test/George_W_Bush/George_W_Bush_0034.jpg,George_W_Bush,dark,George_W_Bush,True,0.22158750891685486
./data/processed/test/George_W_Bush/George_W_Bush_0034.jpg,George_W_Bush,bright,George_W_Bush,True,0.22172610461711884
./data/processed/test/George_W_Bush/George_W_Bush_0040.jpg,George_W_Bush,original,George_W_Bush,True,0.2213762402534485
./data/processed/test/George_W_Bush/George_W_Bush_0040.jpg,George_W_Bush,mask_eyes,George_W_Bush,True,0.21278049051761627
./data/processed/test/George_W_Bush/George_W_Bush_0040.jpg,George_W_Bush,mask_nose,George_W_Bush,True,0.22113904356956482
./data/processed/test/George_W_Bush/George_W_Bush_0040.jpg,George_W_Bush,mask_mouth,George_W_Bush,True,0.2214188426733017
./data/processed/test/George_W_Bush/George_W_Bush_0040.jpg,George_W_Bush,mask_face_oval,Michael_Schumacher,False,0.01088522095233202
./data/processed/test/George_W_Bush/George_W_Bush_0040.jpg,George_W_Bush,mask_outside_face,George_W_Bush,True,0.2085902988910675
./data/processed/test/George_W_Bush/George_W_Bush_0040.jpg,George_W_Bush,dark,George_W_Bush,True,0.22139516472816467
./data/processed/test/George_W_Bush/George_W_Bush_0040.jpg,George_W_Bush,bright,George_W_Bush,True,0.22113899886608124
./data/processed/test/George_W_Bush/George_W_Bush_0047.jpg,George_W_Bush,original,George_W_Bush,True,0.2215951383113861
./data/processed/test/George_W_Bush/George_W_Bush_0047.jpg,George_W_Bush,mask_eyes,George_W_Bush,True,0.2203114777803421
./data/processed/test/George_W_Bush/George_W_Bush_0047.jpg,George_W_Bush,mask_nose,George_W_Bush,True,0.22106239199638367
./data/processed/test/George_W_Bush/George_W_Bush_0047.jpg,George_W_Bush,mask_mouth,George_W_Bush,True,0.2216435670852661
./data/processed/test/George_W_Bush/George_W_Bush_0047.jpg,George_W_Bush,mask_face_oval,George_W_Bush,True,0.011042121797800064
./data/processed/test/George_W_Bush/George_W_Bush_0047.jpg,George_W_Bush,mask_outside_face,George_W_Bush,True,0.21239657700061798
./data/processed/test/George_W_Bush/George_W_Bush_0047.jpg,George_W_Bush,dark,George_W_Bush,True,0.22138287127017975
./data/processed/test/George_W_Bush/George_W_Bush_0047.jpg,George_W_Bush,bright,George_W_Bush,True,0.22118505835533142
./data/processed/test/George_W_Bush/George_W_Bush_0056.jpg,George_W_Bush,original,George_W_Bush,True,0.2218298316001892
./data/processed/test/George_W_Bush/George_W_Bush_0056.jpg,George_W_Bush,mask_eyes,George_W_Bush,True,0.22179846465587616
./data/processed/test/George_W_Bush/George_W_Bush_0056.jpg,George_W_Bush,mask_nose,George_W_Bush,True,0.22164815664291382
./data/processed/test/George_W_Bush/George_W_Bush_0056.jpg,George_W_Bush,mask_mouth,George_W_Bush,True,0.22185753285884857
./data/processed/test/George_W_Bush/George_W_Bush_0056.jpg,George_W_Bush,mask_face_oval,Hugo_Chavez,False,0.01084615383297205
./data/processed/test/George_W_Bush/George_W_Bush_0056.jpg,George_W_Bush,mask_outside_face,George_W_Bush,True,0.2187274545431137
./data/processed/test/George_W_Bush/George_W_Bush_0056.jpg,George_W_Bush,dark,George_W_Bush,True,0.2217627465724945
./data/processed/test/George_W_Bush/George_W_Bush_0056.jpg,George_W_Bush,bright,George_W_Bush,True,0.22180278599262238
./data/processed/test/George_W_Bush/George_W_Bush_0064.jpg,George_W_Bush,original,George_W_Bush,True,0.22176490724086761
./data/processed/test/George_W_Bush/George_W_Bush_0064.jpg,George_W_Bush,mask_eyes,George_W_Bush,True,0.22167308628559113
./data/processed/test/George_W_Bush/George_W_Bush_0064.jpg,George_W_Bush,mask_nose,George_W_Bush,True,0.22155094146728516
./data/processed/test/George_W_Bush/George_W_Bush_0064.jpg,George_W_Bush,mask_mouth,George_W_Bush,True,0.22176994383335114
./data/processed/test/George_W_Bush/George_W_Bush_0064.jpg,George_W_Bush,mask_face_oval,Michael_Schumacher,False,0.00901812594383955
./data/processed/test/George_W_Bush/George_W_Bush_0064.jpg,George_W_Bush,mask_outside_face,George_W_Bush,True,0.22081232070922852
./data/processed/test/George_W_Bush/George_W_Bush_0064.jpg,George_W_Bush,dark,George_W_Bush,True,0.22171056270599365
./data/processed/test/George_W_Bush/George_W_Bush_0064.jpg,George_W_Bush,bright,George_W_Bush,True,0.22172272205352783
./data/processed/test/George_W_Bush/George_W_Bush_0069.jpg,George_W_Bush,original,George_W_Bush,True,0.22174124419689178
./data/processed/test/George_W_Bush/George_W_Bush_0069.jpg,George_W_Bush,mask_eyes,George_W_Bush,True,0.22173435986042023
./data/processed/test/George_W_Bush/George_W_Bush_0069.jpg,George_W_Bush,mask_nose,George_W_Bush,True,0.22174282371997833
./data/processed/test/George_W_Bush/George_W_Bush_0069.jpg,George_W_Bush,mask_mouth,George_W_Bush,True,0.22174450755119324
./data/processed/test/George_W_Bush/George_W_Bush_0069.jpg,George_W_Bush,mask_face_oval,George_W_Bush,True,0.22173616290092468
./data/processed/test/George_W_Bush/George_W_Bush_0069.jpg,George_W_Bush,mask_outside_face,Arnold_Schwarzenegger,False,0.009473579004406929
./data/processed/test/George_W_Bush/George_W_Bush_0069.jpg,George_W_Bush,dark,George_W_Bush,True,0.22167059779167175
./data/processed/test/George_W_Bush/George_W_Bush_0069.jpg,George_W_Bush,bright,George_W_Bush,True,0.22148458659648895
./data/processed/test/George_W_Bush/George_W_Bush_0071.jpg,George_W_Bush,original,George_W_Bush,True,0.21318189799785614
./data/processed/test/George_W_Bush/George_W_Bush_0071.jpg,George_W_Bush,mask_eyes,George_W_Bush,True,0.2143547534942627
./data/processed/test/George_W_Bush/George_W_Bush_0071.jpg,George_W_Bush,mask_nose,George_W_Bush,True,0.16443797945976257
./data/processed/test/George_W_Bush/George_W_Bush_0071.jpg,George_W_Bush,mask_mouth,George_W_Bush,True,0.21045751869678497
./data/processed/test/George_W_Bush/George_W_Bush_0071.jpg,George_W_Bush,mask_face_oval,Gerhard_Schroeder,False,0.010281463153660297
./data/processed/test/George_W_Bush/George_W_Bush_0071.jpg,George_W_Bush,mask_outside_face,George_W_Bush,True,0.06978867948055267
./data/processed/test/George_W_Bush/George_W_Bush_0071.jpg,George_W_Bush,dark,George_W_Bush,True,0.21825620532035828
./data/processed/test/George_W_Bush/George_W_Bush_0071.jpg,George_W_Bush,bright,George_W_Bush,True,0.19869501888751984
./data/processed/test/George_W_Bush/George_W_Bush_0073.jpg,George_W_Bush,original,George_W_Bush,True,0.22121255099773407
./data/processed/test/George_W_Bush/George_W_Bush_0073.jpg,George_W_Bush,mask_eyes,George_W_Bush,True,0.2201477438211441
./data/processed/test/George_W_Bush/George_W_Bush_0073.jpg,George_W_Bush,mask_nose,George_W_Bush,True,0.22073765099048615
./data/processed/test/George_W_Bush/George_W_Bush_0073.jpg,George_W_Bush,mask_mouth,George_W_Bush,True,0.2211608737707138
./data/processed/test/George_W_Bush/George_W_Bush_0073.jpg,George_W_Bush,mask_face_oval,Colin_Powell,False,0.01035775151103735
./data/processed/test/George_W_Bush/George_W_Bush_0073.jpg,George_W_Bush,mask_outside_face,George_W_Bush,True,0.21902473270893097
./data/processed/test/George_W_Bush/George_W_Bush_0073.jpg,George_W_Bush,dark,George_W_Bush,True,0.22112759947776794
./data/processed/test/George_W_Bush/George_W_Bush_0073.jpg,George_W_Bush,bright,George_W_Bush,True,0.22058232128620148
./data/processed/test/George_W_Bush/George_W_Bush_0074.jpg,George_W_Bush,original,George_W_Bush,True,0.2217855155467987
./data/processed/test/George_W_Bush/George_W_Bush_0074.jpg,George_W_Bush,mask_eyes,George_W_Bush,True,0.221476212143898
./data/processed/test/George_W_Bush/George_W_Bush_0074.jpg,George_W_Bush,mask_nose,George_W_Bush,True,0.2216983437538147
./data/processed/test/George_W_Bush/George_W_Bush_0074.jpg,George_W_Bush,mask_mouth,George_W_Bush,True,0.22173503041267395
./data/processed/test/George_W_Bush/George_W_Bush_0074.jpg,George_W_Bush,mask_face_oval,Jiang_Zemin,False,0.010541443713009357
./data/processed/test/George_W_Bush/George_W_Bush_0074.jpg,George_W_Bush,mask_outside_face,George_W_Bush,True,0.21812684834003448
./data/processed/test/George_W_Bush/George_W_Bush_0074.jpg,George_W_Bush,dark,George_W_Bush,True,0.22171182930469513
./data/processed/test/George_W_Bush/George_W_Bush_0074.jpg,George_W_Bush,bright,George_W_Bush,True,0.22173063457012177
./data/processed/test/George_W_Bush/George_W_Bush_0076.jpg,George_W_Bush,original,George_W_Bush,True,0.2218349277973175
./data/processed/test/George_W_Bush/George_W_Bush_0076.jpg,George_W_Bush,mask_eyes,George_W_Bush,True,0.22178195416927338
./data/processed/test/George_W_Bush/George_W_Bush_0076.jpg,George_W_Bush,mask_nose,George_W_Bush,True,0.22127187252044678
./data/processed/test/George_W_Bush/George_W_Bush_0076.jpg,George_W_Bush,mask_mouth,George_W_Bush,True,0.22183027863502502
./data/processed/test/George_W_Bush/George_W_Bush_0076.jpg,George_W_Bush,mask_face_oval,Michael_Schumacher,False,0.010413543321192265
./data/processed/test/George_W_Bush/George_W_Bush_0076.jpg,George_W_Bush,mask_outside_face,George_W_Bush,True,0.22050625085830688
./data/processed/test/George_W_Bush/George_W_Bush_0076.jpg,George_W_Bush,dark,George_W_Bush,True,0.2217566967010498
./data/processed/test/George_W_Bush/George_W_Bush_0076.jpg,George_W_Bush,bright,George_W_Bush,True,0.22184337675571442
./data/processed/test/George_W_Bush/George_W_Bush_0077.jpg,George_W_Bush,original,George_W_Bush,True,0.2218066155910492
./data/processed/test/George_W_Bush/George_W_Bush_0077.jpg,George_W_Bush,mask_eyes,George_W_Bush,True,0.22178570926189423
./data/processed/test/George_W_Bush/George_W_Bush_0077.jpg,George_W_Bush,mask_nose,George_W_Bush,True,0.22166457772254944
./data/processed/test/George_W_Bush/George_W_Bush_0077.jpg,George_W_Bush,mask_mouth,George_W_Bush,True,0.22180433571338654
./data/processed/test/George_W_Bush/George_W_Bush_0077.jpg,George_W_Bush,mask_face_oval,Mahathir_Mohamad,False,0.00954781286418438
./data/processed/test/George_W_Bush/George_W_Bush_0077.jpg,George_W_Bush,mask_outside_face,George_W_Bush,True,0.2201293408870697
./data/processed/test/George_W_Bush/George_W_Bush_0077.jpg,George_W_Bush,dark,George_W_Bush,True,0.22175239026546478
./data/processed/test/George_W_Bush/George_W_Bush_0077.jpg,George_W_Bush,bright,George_W_Bush,True,0.22188252210617065
./data/processed/test/George_W_Bush/George_W_Bush_0078.jpg,George_W_Bush,original,George_W_Bush,True,0.2218049168586731
./data/processed/test/George_W_Bush/George_W_Bush_0078.jpg,George_W_Bush,mask_eyes,George_W_Bush,True,0.22173857688903809
./data/processed/test/George_W_Bush/George_W_Bush_0078.jpg,George_W_Bush,mask_nose,George_W_Bush,True,0.2216511070728302
./data/processed/test/George_W_Bush/George_W_Bush_0078.jpg,George_W_Bush,mask_mouth,George_W_Bush,True,0.22181320190429688
./data/processed/test/George_W_Bush/George_W_Bush_0078.jpg,George_W_Bush,mask_face_oval,Michael_Schumacher,False,0.009500851854681969
./data/processed/test/George_W_Bush/George_W_Bush_0078.jpg,George_W_Bush,mask_outside_face,George_W_Bush,True,0.22073449194431305
./data/processed/test/George_W_Bush/George_W_Bush_0078.jpg,George_W_Bush,dark,George_W_Bush,True,0.22182434797286987
./data/processed/test/George_W_Bush/George_W_Bush_0078.jpg,George_W_Bush,bright,George_W_Bush,True,0.22176240384578705
./data/processed/test/George_W_Bush/George_W_Bush_0079.jpg,George_W_Bush,original,George_W_Bush,True,0.22175878286361694
./data/processed/test/George_W_Bush/George_W_Bush_0079.jpg,George_W_Bush,mask_eyes,George_W_Bush,True,0.22172071039676666
./data/processed/test/George_W_Bush/George_W_Bush_0079.jpg,George_W_Bush,mask_nose,George_W_Bush,True,0.22162774205207825
./data/processed/test/George_W_Bush/George_W_Bush_0079.jpg,George_W_Bush,mask_mouth,George_W_Bush,True,0.22176310420036316
./data/processed/test/George_W_Bush/George_W_Bush_0079.jpg,George_W_Bush,mask_face_oval,Tony_Blair,False,0.008670506067574024
./data/processed/test/George_W_Bush/George_W_Bush_0079.jpg,George_W_Bush,mask_outside_face,George_W_Bush,True,0.22044885158538818
./data/processed/test/George_W_Bush/George_W_Bush_0079.jpg,George_W_Bush,dark,George_W_Bush,True,0.221775084733963
./data/processed/test/George_W_Bush/George_W_Bush_0079.jpg,George_W_Bush,bright,George_W_Bush,True,0.2217184603214264
./data/processed/test/George_W_Bush/George_W_Bush_0080.jpg,George_W_Bush,original,George_W_Bush,True,0.22173205018043518
./data/processed/test/George_W_Bush/George_W_Bush_0080.jpg,George_W_Bush,mask_eyes,George_W_Bush,True,0.22153399884700775
./data/processed/test/George_W_Bush/George_W_Bush_0080.jpg,George_W_Bush,mask_nose,George_W_Bush,True,0.22151857614517212
./data/processed/test/George_W_Bush/George_W_Bush_0080.jpg,George_W_Bush,mask_mouth,George_W_Bush,True,0.2217196524143219
./data/processed/test/George_W_Bush/George_W_Bush_0080.jpg,George_W_Bush,mask_face_oval,Hugo_Chavez,False,0.01082253735512495
./data/processed/test/George_W_Bush/George_W_Bush_0080.jpg,George_W_Bush,mask_outside_face,George_W_Bush,True,0.21935033798217773
./data/processed/test/George_W_Bush/George_W_Bush_0080.jpg,George_W_Bush,dark,George_W_Bush,True,0.22167927026748657
./data/processed/test/George_W_Bush/George_W_Bush_0080.jpg,George_W_Bush,bright,George_W_Bush,True,0.22174717485904694
./data/processed/test/George_W_Bush/George_W_Bush_0083.jpg,George_W_Bush,original,George_W_Bush,True,0.2218378633260727
./data/processed/test/George_W_Bush/George_W_Bush_0083.jpg,George_W_Bush,mask_eyes,George_W_Bush,True,0.2217801809310913
./data/processed/test/George_W_Bush/George_W_Bush_0083.jpg,George_W_Bush,mask_nose,George_W_Bush,True,0.22173972427845
./data/processed/test/George_W_Bush/George_W_Bush_0083.jpg,George_W_Bush,mask_mouth,George_W_Bush,True,0.22181758284568787
./data/processed/test/George_W_Bush/George_W_Bush_0083.jpg,George_W_Bush,mask_face_oval,Jiang_Zemin,False,0.008977876044809818
./data/processed/test/George_W_Bush/George_W_Bush_0083.jpg,George_W_Bush,mask_outside_face,George_W_Bush,True,0.2206491082906723
./data/processed/test/George_W_Bush/George_W_Bush_0083.jpg,George_W_Bush,dark,George_W_Bush,True,0.22177262604236603
./data/processed/test/George_W_Bush/George_W_Bush_0083.jpg,George_W_Bush,bright,George_W_Bush,True,0.22183279693126678
./data/processed/test/George_W_Bush/George_W_Bush_0085.jpg,George_W_Bush,original,George_W_Bush,True,0.221617192029953
./data/processed/test/George_W_Bush/George_W_Bush_0085.jpg,George_W_Bush,mask_eyes,George_W_Bush,True,0.22118745744228363
./data/processed/test/George_W_Bush/George_W_Bush_0085.jpg,George_W_Bush,mask_nose,George_W_Bush,True,0.22138015925884247
./data/processed/test/George_W_Bush/George_W_Bush_0085.jpg,George_W_Bush,mask_mouth,George_W_Bush,True,0.22167740762233734
./data/processed/test/George_W_Bush/George_W_Bush_0085.jpg,George_W_Bush,mask_face_oval,Pervez_Musharraf,False,0.008768691681325436
./data/processed/test/George_W_Bush/George_W_Bush_0085.jpg,George_W_Bush,mask_outside_face,George_W_Bush,True,0.21381884813308716
./data/processed/test/George_W_Bush/George_W_Bush_0085.jpg,George_W_Bush,dark,George_W_Bush,True,0.22173777222633362
./data/processed/test/George_W_Bush/George_W_Bush_0085.jpg,George_W_Bush,bright,George_W_Bush,True,0.22134186327457428
./data/processed/test/George_W_Bush/George_W_Bush_0090.jpg,George_W_Bush,original,George_W_Bush,True,0.22160384058952332
./data/processed/test/George_W_Bush/George_W_Bush_0090.jpg,George_W_Bush,mask_eyes,George_W_Bush,True,0.21980580687522888
./data/processed/test/George_W_Bush/George_W_Bush_0090.jpg,George_W_Bush,mask_nose,George_W_Bush,True,0.22097133100032806
./data/processed/test/George_W_Bush/George_W_Bush_0090.jpg,George_W_Bush,mask_mouth,George_W_Bush,True,0.22164469957351685
./data/processed/test/George_W_Bush/George_W_Bush_0090.jpg,George_W_Bush,mask_face_oval,Michael_Schumacher,False,0.01066660601645708
./data/processed/test/George_W_Bush/George_W_Bush_0090.jpg,George_W_Bush,mask_outside_face,George_W_Bush,True,0.21852423250675201
./data/processed/test/George_W_Bush/George_W_Bush_0090.jpg,George_W_Bush,dark,George_W_Bush,True,0.2215980887413025
./data/processed/test/George_W_Bush/George_W_Bush_0090.jpg,George_W_Bush,bright,George_W_Bush,True,0.22161054611206055
./data/processed/test/George_W_Bush/George_W_Bush_0091.jpg,George_W_Bush,original,George_W_Bush,True,0.22168461978435516
./data/processed/test/George_W_Bush/George_W_Bush_0091.jpg,George_W_Bush,mask_eyes,George_W_Bush,True,0.22092223167419434
./data/processed/test/George_W_Bush/George_W_Bush_0091.jpg,George_W_Bush,mask_nose,George_W_Bush,True,0.22113566100597382
./data/processed/test/George_W_Bush/George_W_Bush_0091.jpg,George_W_Bush,mask_mouth,George_W_Bush,True,0.22172553837299347
./data/processed/test/George_W_Bush/George_W_Bush_0091.jpg,George_W_Bush,mask_face_oval,Michael_Schumacher,False,0.011051101610064507
./data/processed/test/George_W_Bush/George_W_Bush_0091.jpg,George_W_Bush,mask_outside_face,George_W_Bush,True,0.22034582495689392
./data/processed/test/George_W_Bush/George_W_Bush_0091.jpg,George_W_Bush,dark,George_W_Bush,True,0.22095631062984467
./data/processed/test/George_W_Bush/George_W_Bush_0091.jpg,George_W_Bush,bright,George_W_Bush,True,0.2214813530445099
./data/processed/test/George_W_Bush/George_W_Bush_0094.jpg,George_W_Bush,original,George_W_Bush,True,0.22148969769477844
./data/processed/test/George_W_Bush/George_W_Bush_0094.jpg,George_W_Bush,mask_eyes,George_W_Bush,True,0.2212507277727127
./data/processed/test/George_W_Bush/George_W_Bush_0094.jpg,George_W_Bush,mask_nose,George_W_Bush,True,0.22117114067077637
./data/processed/test/George_W_Bush/George_W_Bush_0094.jpg,George_W_Bush,mask_mouth,George_W_Bush,True,0.2214299589395523
./data/processed/test/George_W_Bush/George_W_Bush_0094.jpg,George_W_Bush,mask_face_oval,Jiang_Zemin,False,0.00958009622991085
./data/processed/test/George_W_Bush/George_W_Bush_0094.jpg,George_W_Bush,mask_outside_face,George_W_Bush,True,0.22029516100883484
./data/processed/test/George_W_Bush/George_W_Bush_0094.jpg,George_W_Bush,dark,George_W_Bush,True,0.22144362330436707
./data/processed/test/George_W_Bush/George_W_Bush_0094.jpg,George_W_Bush,bright,George_W_Bush,True,0.2215135395526886
./data/processed/test/George_W_Bush/George_W_Bush_0102.jpg,George_W_Bush,original,George_W_Bush,True,0.22179003059864044
./data/processed/test/George_W_Bush/George_W_Bush_0102.jpg,George_W_Bush,mask_eyes,George_W_Bush,True,0.22038130462169647
./data/processed/test/George_W_Bush/George_W_Bush_0102.jpg,George_W_Bush,mask_nose,George_W_Bush,True,0.22148747742176056
./data/processed/test/George_W_Bush/George_W_Bush_0102.jpg,George_W_Bush,mask_mouth,George_W_Bush,True,0.22169195115566254
./data/processed/test/George_W_Bush/George_W_Bush_0102.jpg,George_W_Bush,mask_face_oval,Michael_Schumacher,False,0.008870605379343033
./data/processed/test/George_W_Bush/George_W_Bush_0102.jpg,George_W_Bush,mask_outside_face,George_W_Bush,True,0.2106190025806427
./data/processed/test/George_W_Bush/George_W_Bush_0102.jpg,George_W_Bush,dark,George_W_Bush,True,0.22170500457286835
./data/processed/test/George_W_Bush/George_W_Bush_0102.jpg,George_W_Bush,bright,George_W_Bush,True,0.22177912294864655
./data/processed/test/George_W_Bush/George_W_Bush_0105.jpg,George_W_Bush,original,George_W_Bush,True,0.22184818983078003
./data/processed/test/George_W_Bush/George_W_Bush_0105.jpg,George_W_Bush,mask_eyes,George_W_Bush,True,0.22181908786296844
./data/processed/test/George_W_Bush/George_W_Bush_0105.jpg,George_W_Bush,mask_nose,George_W_Bush,True,0.22174577414989471
./data/processed/test/George_W_Bush/George_W_Bush_0105.jpg,George_W_Bush,mask_mouth,George_W_Bush,True,0.22185516357421875
./data/processed/test/George_W_Bush/George_W_Bush_0105.jpg,George_W_Bush,mask_face_oval,Michael_Schumacher,False,0.010146924294531345
./data/processed/test/George_W_Bush/George_W_Bush_0105.jpg,George_W_Bush,mask_outside_face,George_W_Bush,True,0.2213219404220581
./data/processed/test/George_W_Bush/George_W_Bush_0105.jpg,George_W_Bush,dark,George_W_Bush,True,0.2218349575996399
./data/processed/test/George_W_Bush/George_W_Bush_0105.jpg,George_W_Bush,bright,George_W_Bush,True,0.22185903787612915
./data/processed/test/George_W_Bush/George_W_Bush_0118.jpg,George_W_Bush,original,George_W_Bush,True,0.22160857915878296
./data/processed/test/George_W_Bush/George_W_Bush_0118.jpg,George_W_Bush,mask_eyes,George_W_Bush,True,0.2213667333126068
./data/processed/test/George_W_Bush/George_W_Bush_0118.jpg,George_W_Bush,mask_nose,George_W_Bush,True,0.22153806686401367
./data/processed/test/George_W_Bush/George_W_Bush_0118.jpg,George_W_Bush,mask_mouth,George_W_Bush,True,0.2216002345085144
./data/processed/test/George_W_Bush/George_W_Bush_0118.jpg,George_W_Bush,mask_face_oval,Laura_Bush,False,0.008325464092195034
./data/processed/test/George_W_Bush/George_W_Bush_0118.jpg,George_W_Bush,mask_outside_face,George_W_Bush,True,0.21865016222000122
./data/processed/test/George_W_Bush/George_W_Bush_0118.jpg,George_W_Bush,dark,George_W_Bush,True,0.22143207490444183
./data/processed/test/George_W_Bush/George_W_Bush_0118.jpg,George_W_Bush,bright,George_W_Bush,True,0.22112959623336792
./data/processed/test/George_W_Bush/George_W_Bush_0132.jpg,George_W_Bush,original,George_W_Bush,True,0.22154167294502258
./data/processed/test/George_W_Bush/George_W_Bush_0132.jpg,George_W_Bush,mask_eyes,George_W_Bush,True,0.22122129797935486
./data/processed/test/George_W_Bush/George_W_Bush_0132.jpg,George_W_Bush,mask_nose,George_W_Bush,True,0.22081173956394196
./data/processed/test/George_W_Bush/George_W_Bush_0132.jpg,George_W_Bush,mask_mouth,George_W_Bush,True,0.2215604931116104
./data/processed/test/George_W_Bush/George_W_Bush_0132.jpg,George_W_Bush,mask_face_oval,Michael_Schumacher,False,0.009375575929880142
./data/processed/test/George_W_Bush/George_W_Bush_0132.jpg,George_W_Bush,mask_outside_face,George_W_Bush,True,0.2145363688468933
./data/processed/test/George_W_Bush/George_W_Bush_0132.jpg,George_W_Bush,dark,George_W_Bush,True,0.22135595977306366
./data/processed/test/George_W_Bush/George_W_Bush_0132.jpg,George_W_Bush,bright,George_W_Bush,True,0.22133250534534454
